2025-07-26 13:48:35.064 [main] INFO  [6e0c013c-d805-4336-9116-69f6dcefedda] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.710 [main] INFO  [c6399ad1-ef5f-4714-9f52-5cb672e69d51] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.712 [main] INFO  [d1eaf226-f02a-4669-9d8c-509fa01368bd] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.715 [main] INFO  [d1eaf226-f02a-4669-9d8c-509fa01368bd] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 17:02:11.715 [main] INFO  [d1eaf226-f02a-4669-9d8c-509fa01368bd] d.m.r.core.engine.config.RulesEngine - Rule matched: TestRule
2025-07-26 17:02:11.715 [main] INFO  [d1eaf226-f02a-4669-9d8c-509fa01368bd] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 17:02:11.715 [main] INFO  [d1eaf226-f02a-4669-9d8c-509fa01368bd] d.m.r.core.engine.config.RulesEngine - No rules matched
2025-07-26 17:02:11.716 [main] INFO  [c8975826-0e13-482e-87e7-166fc756f753] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.716 [main] INFO  [4886989a-df2f-46b8-94fd-ae4eabb26ca5] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.716 [main] INFO  [4886989a-df2f-46b8-94fd-ae4eabb26ca5] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 17:02:11.716 [main] INFO  [4886989a-df2f-46b8-94fd-ae4eabb26ca5] d.m.r.core.engine.config.RulesEngine - Rule matched: TestRule
2025-07-26 17:02:11.716 [main] INFO  [4886989a-df2f-46b8-94fd-ae4eabb26ca5] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 17:02:11.716 [main] INFO  [4886989a-df2f-46b8-94fd-ae4eabb26ca5] d.m.r.core.engine.config.RulesEngine - No rules matched
2025-07-26 17:02:11.717 [main] INFO  [756e57a2-5fc8-4a9c-b1ad-962d0c709ec8] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.717 [main] INFO  [756e57a2-5fc8-4a9c-b1ad-962d0c709ec8] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 17:02:11.717 [main] INFO  [756e57a2-5fc8-4a9c-b1ad-962d0c709ec8] d.m.r.core.engine.config.RulesEngine - Rule matched: TestRule
2025-07-26 17:02:11.717 [main] INFO  [756e57a2-5fc8-4a9c-b1ad-962d0c709ec8] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 17:02:11.717 [main] INFO  [756e57a2-5fc8-4a9c-b1ad-962d0c709ec8] d.m.r.core.engine.config.RulesEngine - No rules matched
2025-07-26 17:02:11.717 [main] INFO  [0f334c1c-3417-43ea-b06b-57d539937918] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.717 [main] INFO  [0f334c1c-3417-43ea-b06b-57d539937918] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 17:02:11.717 [main] INFO  [0f334c1c-3417-43ea-b06b-57d539937918] d.m.r.core.engine.config.RulesEngine - Rule matched: TestRule
2025-07-26 17:02:11.717 [main] INFO  [0f334c1c-3417-43ea-b06b-57d539937918] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 17:02:11.718 [main] INFO  [0f334c1c-3417-43ea-b06b-57d539937918] d.m.r.core.engine.config.RulesEngine - No rules matched
2025-07-26 17:02:11.718 [main] INFO  [8e182d0a-a3e4-48f6-82ad-b6acc30535e9] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.718 [main] INFO  [b0c57767-0194-4896-9f7d-ad76d77ceaaf] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.718 [main] INFO  [b0c57767-0194-4896-9f7d-ad76d77ceaaf] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 17:02:11.718 [main] INFO  [b0c57767-0194-4896-9f7d-ad76d77ceaaf] d.m.r.core.engine.config.RulesEngine - Rule matched: Transformation Rule
2025-07-26 17:02:11.718 [main] INFO  [b0c57767-0194-4896-9f7d-ad76d77ceaaf] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 17:02:11.718 [main] INFO  [b0c57767-0194-4896-9f7d-ad76d77ceaaf] d.m.r.core.engine.config.RulesEngine - No rules matched
2025-07-26 17:02:11.718 [main] INFO  [00efbc27-0dc7-438c-a5ad-230048161939] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.719 [main] INFO  [1f1f5449-13f2-4a47-a809-2cc7f55f1e24] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.720 [main] INFO  [ed55c0af-6448-4032-8816-bb5ccb6a9d31] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.720 [main] INFO  [ed55c0af-6448-4032-8816-bb5ccb6a9d31] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 17:02:11.720 [main] INFO  [ed55c0af-6448-4032-8816-bb5ccb6a9d31] d.m.r.core.engine.config.RulesEngine - Rule matched: TestRule
2025-07-26 17:02:11.720 [main] INFO  [ed55c0af-6448-4032-8816-bb5ccb6a9d31] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 17:02:11.721 [main] INFO  [ed55c0af-6448-4032-8816-bb5ccb6a9d31] d.m.r.core.engine.config.RulesEngine - No rules matched
2025-07-26 17:02:11.721 [main] INFO  [f488982e-90b5-49b1-8e8d-7335710c8ad8] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.722 [main] INFO  [f393fd28-c2a4-4d4d-920a-123a2e3df7dd] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.722 [main] INFO  [f393fd28-c2a4-4d4d-920a-123a2e3df7dd] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 17:02:11.722 [main] INFO  [f393fd28-c2a4-4d4d-920a-123a2e3df7dd] d.m.r.core.engine.config.RulesEngine - Rule matched: TestRule
2025-07-26 17:02:11.722 [main] INFO  [f393fd28-c2a4-4d4d-920a-123a2e3df7dd] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 17:02:11.722 [main] INFO  [f393fd28-c2a4-4d4d-920a-123a2e3df7dd] d.m.r.core.engine.config.RulesEngine - No rules matched
2025-07-26 17:02:11.724 [main] INFO  [992947bb-d69f-4cd5-9a95-64d059146497] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.726 [main] INFO  [4a7bfabd-76f3-4d8f-96d9-066e2f76fcfa] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.726 [main] INFO  [39773797-4bd2-4159-b8e8-80712848b5dc] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.727 [main] INFO  [0d66d371-fb14-4536-9535-45d352e75f21] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.727 [main] INFO  [7ef7d3be-f137-4a05-9388-1c593c634317] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.728 [main] INFO  [cb6c9a88-8e71-4b26-8a5a-93612836c744] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.729 [main] INFO  [] d.m.r.c.util.LoggingImprovementsTest - Starting evaluation of rule: customer-validation
2025-07-26 17:02:11.730 [main] DEBUG [] d.m.r.c.util.LoggingImprovementsTest - Rule 'slow-rule' performance: 125.50ms, 2KB memory
2025-07-26 17:02:11.730 [main] INFO  [test-correlation-123] d.m.r.c.util.LoggingImprovementsTest - Test message with correlation ID
2025-07-26 17:02:11.731 [main] WARN  [] d.m.r.c.util.LoggingImprovementsTest - Slow rule detected: 'very-slow-rule' took 250.00ms (threshold: 100.00ms)
2025-07-26 17:02:11.731 [main] DEBUG [] d.m.r.c.util.LoggingImprovementsTest - Processing rule in parsing phase
2025-07-26 17:02:11.732 [main] INFO  [] d.m.r.c.util.LoggingImprovementsTest - Configuration [RulesEngine]: Initialized with custom configuration
2025-07-26 17:02:11.732 [main] INFO  [] d.m.r.c.util.LoggingImprovementsTest - Attempting error recovery for rule 'failing-rule' using strategy: RETRY_WITH_SAFE_EXPRESSION
2025-07-26 17:02:11.732 [main] INFO  [] d.m.r.c.util.LoggingImprovementsTest - Error recovery successful for rule 'failing-rule' using strategy: RETRY_WITH_SAFE_EXPRESSION
2025-07-26 17:02:11.733 [main] DEBUG [] d.m.r.c.util.LoggingImprovementsTest - Expensive debug message
2025-07-26 17:02:29.361 [main] INFO  [232a1597-22fb-4046-959c-d8ebe18a9835] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:29.363 [main] INFO  [232a1597-22fb-4046-959c-d8ebe18a9835] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Positive Check
2025-07-26 17:02:29.396 [main] INFO  [232a1597-22fb-4046-959c-d8ebe18a9835] d.m.r.core.engine.config.RulesEngine - Rule 'Positive Check' evaluated to true in 30.00ms
2025-07-26 17:02:29.398 [main] INFO  [232a1597-22fb-4046-959c-d8ebe18a9835] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Range Check
2025-07-26 17:02:29.398 [main] INFO  [232a1597-22fb-4046-959c-d8ebe18a9835] d.m.r.core.engine.config.RulesEngine - Rule 'Range Check' evaluated to true in 0.00ms
2025-07-26 17:02:29.399 [main] INFO  [232a1597-22fb-4046-959c-d8ebe18a9835] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Positive Check
2025-07-26 17:02:29.399 [main] INFO  [232a1597-22fb-4046-959c-d8ebe18a9835] d.m.r.core.engine.config.RulesEngine - Rule 'Positive Check' evaluated to true in 0.00ms
2025-07-26 17:02:29.399 [main] INFO  [232a1597-22fb-4046-959c-d8ebe18a9835] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Range Check
2025-07-26 17:02:29.400 [main] INFO  [232a1597-22fb-4046-959c-d8ebe18a9835] d.m.r.core.engine.config.RulesEngine - Rule 'Range Check' evaluated to false in 1.00ms
2025-07-26 17:02:29.414 [main] INFO  [3cb491f7-cb1c-487c-a5bb-60901574a612] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:08:44.924 [main] INFO  [a38eb8b9-a897-4266-9b0f-069cb5b5f6bd] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:08:44.925 [main] INFO  [a38eb8b9-a897-4266-9b0f-069cb5b5f6bd] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Positive Check
2025-07-26 17:08:44.964 [main] INFO  [a38eb8b9-a897-4266-9b0f-069cb5b5f6bd] d.m.r.core.engine.config.RulesEngine - Rule 'Positive Check' evaluated to true in 34.00ms
2025-07-26 17:08:44.966 [main] INFO  [a38eb8b9-a897-4266-9b0f-069cb5b5f6bd] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Range Check
2025-07-26 17:08:44.966 [main] INFO  [a38eb8b9-a897-4266-9b0f-069cb5b5f6bd] d.m.r.core.engine.config.RulesEngine - Rule 'Range Check' evaluated to true in 0.00ms
2025-07-26 17:08:44.967 [main] INFO  [a38eb8b9-a897-4266-9b0f-069cb5b5f6bd] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Positive Check
2025-07-26 17:08:44.967 [main] INFO  [a38eb8b9-a897-4266-9b0f-069cb5b5f6bd] d.m.r.core.engine.config.RulesEngine - Rule 'Positive Check' evaluated to true in 0.00ms
2025-07-26 17:08:44.967 [main] INFO  [a38eb8b9-a897-4266-9b0f-069cb5b5f6bd] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Range Check
2025-07-26 17:08:44.967 [main] INFO  [a38eb8b9-a897-4266-9b0f-069cb5b5f6bd] d.m.r.core.engine.config.RulesEngine - Rule 'Range Check' evaluated to false in 0.00ms
2025-07-26 17:08:44.979 [main] INFO  [55a17132-1fee-42f0-b653-60c886a925c5] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:38:35.666 [main] INFO  [253137d6-bdca-43e5-ac6c-616b3c324e13] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:38:35.696 [main] INFO  [596995e7-03c4-45b5-b9ac-a1135760faa6] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:38:35.707 [main] INFO  [0213a042-d360-46ec-b072-5c5f5d1292b6] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:38:35.708 [main] INFO  [0213a042-d360-46ec-b072-5c5f5d1292b6] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Execution Test Rule
2025-07-26 17:38:35.748 [main] INFO  [0213a042-d360-46ec-b072-5c5f5d1292b6] d.m.r.core.engine.config.RulesEngine - Rule 'Execution Test Rule' evaluated to true in 36.00ms
2025-07-26 17:38:35.750 [main] INFO  [0213a042-d360-46ec-b072-5c5f5d1292b6] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Execution Test Rule
2025-07-26 17:38:35.750 [main] INFO  [0213a042-d360-46ec-b072-5c5f5d1292b6] d.m.r.core.engine.config.RulesEngine - Rule 'Execution Test Rule' evaluated to false in 0.00ms
2025-07-26 17:38:35.775 [main] INFO  [12469557-d7ca-4389-974e-3c683e40ba0b] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:38:35.791 [main] INFO  [2d9279ca-3388-4421-8b37-0ad85f0ab7d8] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:39:49.503 [main] INFO  [287f25a4-a7c7-4471-bd14-838c71ec2586] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:39:49.535 [main] INFO  [2f7b4480-549c-4b65-9c55-28a2b16857bd] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:39:49.546 [main] INFO  [acae56b2-fbc8-41a4-a066-8adc760173a5] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:39:49.547 [main] INFO  [acae56b2-fbc8-41a4-a066-8adc760173a5] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Execution Test Rule
2025-07-26 17:39:49.586 [main] INFO  [acae56b2-fbc8-41a4-a066-8adc760173a5] d.m.r.core.engine.config.RulesEngine - Rule 'Execution Test Rule' evaluated to true in 33.00ms
2025-07-26 17:39:49.587 [main] INFO  [acae56b2-fbc8-41a4-a066-8adc760173a5] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Execution Test Rule
2025-07-26 17:39:49.588 [main] INFO  [acae56b2-fbc8-41a4-a066-8adc760173a5] d.m.r.core.engine.config.RulesEngine - Rule 'Execution Test Rule' evaluated to false in 1.00ms
2025-07-26 17:39:49.599 [main] INFO  [60439f46-a227-42b2-b494-a00366dbe7dd] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:39:49.609 [main] INFO  [cf5d2223-53f3-4323-893a-1f46dbafea35] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:39:49.626 [main] INFO  [d78752b1-ac15-4529-9cfb-dbfd31ccc8ad] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:40:05.446 [main] INFO  [d6f5773b-0315-4151-9f0a-fbf41066028b] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 21:26:59.856 [main] INFO  [995ee713-2c1c-4f89-9b78-4bc7b6188e8e] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 21:26:59.884 [main] INFO  [5a14c185-386e-4158-adf5-1b724a43194b] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 21:26:59.896 [main] INFO  [082a6b17-3847-4ee6-bbf9-2b981b66506d] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 21:26:59.896 [main] INFO  [082a6b17-3847-4ee6-bbf9-2b981b66506d] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Trade Value Validation
2025-07-26 21:26:59.931 [main] INFO  [082a6b17-3847-4ee6-bbf9-2b981b66506d] d.m.r.core.engine.config.RulesEngine - Rule 'Trade Value Validation' evaluated to true in 31.00ms
2025-07-26 21:26:59.933 [main] INFO  [082a6b17-3847-4ee6-bbf9-2b981b66506d] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Trade Value Validation
2025-07-26 21:26:59.933 [main] INFO  [082a6b17-3847-4ee6-bbf9-2b981b66506d] d.m.r.core.engine.config.RulesEngine - Rule 'Trade Value Validation' evaluated to false in 0.00ms
2025-07-26 21:26:59.947 [main] INFO  [76815f5e-f48e-4a56-bd39-359ee67851d2] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 21:26:59.959 [main] INFO  [780d46e1-cb4f-4f82-bc4b-db4abf25fc6d] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 21:26:59.977 [main] INFO  [75b14c38-2955-4967-b10d-ebcc3a06752b] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 21:27:00.045 [main] INFO  [148cb0e9-b3c2-478d-8c43-5f2811a7b5a7] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 21:27:31.014 [main] INFO  [347337c3-2c5f-4cb3-85c5-1018d168a4d6] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 21:27:31.015 [main] INFO  [ae37297f-f96c-4e58-bcad-53ce84feb55d] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 21:27:31.025 [main] INFO  [d7cfb5c8-72b6-499f-b6f4-8b62dd25b3d1] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 21:27:31.025 [main] INFO  [55b1621e-ed54-477e-9862-46edd4b19861] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 21:27:31.028 [main] INFO  [70ed35e6-6d74-4cb1-b0e2-47a6dba29afc] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
