2025-07-27 21:54:49.242 [main] INFO  [7b2bb83f-5a13-4d8e-9a47-4544df693e3c] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:31:13.155 [main] INFO  [0e76389b-5032-4aab-9adf-0ba82fd16357] d.m.r.core.engine.config.RulesEngine - Rule 'Global Test 2' evaluated to true in 0.00ms
2025-07-27 22:31:13.155 [main] INFO  [0e76389b-5032-4aab-9adf-0ba82fd16357] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Global Test 1
2025-07-27 22:31:13.155 [main] INFO  [0e76389b-5032-4aab-9adf-0ba82fd16357] d.m.r.core.engine.config.RulesEngine - Rule 'Global Test 1' evaluated to true in 0.00ms
2025-07-27 22:31:13.155 [main] INFO  [0e76389b-5032-4aab-9adf-0ba82fd16357] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Global Test 2
2025-07-27 22:31:13.155 [main] INFO  [0e76389b-5032-4aab-9adf-0ba82fd16357] d.m.r.core.engine.config.RulesEngine - Rule 'Global Test 2' evaluated to true in 0.00ms
2025-07-27 22:31:13.155 [main] INFO  [0e76389b-5032-4aab-9adf-0ba82fd16357] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Global Test 1
2025-07-27 22:31:13.156 [main] INFO  [0e76389b-5032-4aab-9adf-0ba82fd16357] d.m.r.core.engine.config.RulesEngine - Rule 'Global Test 1' evaluated to true in 0.00ms
2025-07-27 22:31:13.156 [main] INFO  [0e76389b-5032-4aab-9adf-0ba82fd16357] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Global Test 2
2025-07-27 22:31:13.156 [main] INFO  [0e76389b-5032-4aab-9adf-0ba82fd16357] d.m.r.core.engine.config.RulesEngine - Rule 'Global Test 2' evaluated to true in 0.00ms
2025-07-27 22:31:13.158 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:31:13.159 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Fast Rule
2025-07-27 22:31:13.159 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Rule 'Fast Rule' evaluated to false in 0.00ms
2025-07-27 22:31:13.159 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Slow Rule
2025-07-27 22:31:13.159 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Rule 'Slow Rule' evaluated to true in 0.00ms
2025-07-27 22:31:13.159 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Fast Rule
2025-07-27 22:31:13.160 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Rule 'Fast Rule' evaluated to false in 0.00ms
2025-07-27 22:31:13.160 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Slow Rule
2025-07-27 22:31:13.160 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Rule 'Slow Rule' evaluated to true in 0.00ms
2025-07-27 22:31:13.160 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Fast Rule
2025-07-27 22:31:13.160 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Rule 'Fast Rule' evaluated to false in 0.00ms
2025-07-27 22:31:13.160 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Slow Rule
2025-07-27 22:31:13.160 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Rule 'Slow Rule' evaluated to true in 0.00ms
2025-07-27 22:31:13.160 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Fast Rule
2025-07-27 22:31:13.160 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Rule 'Fast Rule' evaluated to false in 0.00ms
2025-07-27 22:31:13.160 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Slow Rule
2025-07-27 22:31:13.160 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Rule 'Slow Rule' evaluated to true in 0.00ms
2025-07-27 22:31:13.160 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Fast Rule
2025-07-27 22:31:13.160 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Rule 'Fast Rule' evaluated to false in 0.00ms
2025-07-27 22:31:13.160 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Slow Rule
2025-07-27 22:31:13.161 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Rule 'Slow Rule' evaluated to true in 1.00ms
2025-07-27 22:31:13.161 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Fast Rule
2025-07-27 22:31:13.161 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Rule 'Fast Rule' evaluated to false in 0.00ms
2025-07-27 22:31:13.161 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Slow Rule
2025-07-27 22:31:13.161 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Rule 'Slow Rule' evaluated to true in 0.00ms
2025-07-27 22:31:13.161 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Fast Rule
2025-07-27 22:31:13.161 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Rule 'Fast Rule' evaluated to false in 0.00ms
2025-07-27 22:31:13.161 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Slow Rule
2025-07-27 22:31:13.161 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Rule 'Slow Rule' evaluated to true in 0.00ms
2025-07-27 22:31:13.161 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Fast Rule
2025-07-27 22:31:13.161 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Rule 'Fast Rule' evaluated to false in 0.00ms
2025-07-27 22:31:13.161 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Slow Rule
2025-07-27 22:31:13.161 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Rule 'Slow Rule' evaluated to true in 0.00ms
2025-07-27 22:31:13.161 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Fast Rule
2025-07-27 22:31:13.162 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Rule 'Fast Rule' evaluated to false in 0.00ms
2025-07-27 22:31:13.162 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Slow Rule
2025-07-27 22:31:13.162 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Rule 'Slow Rule' evaluated to true in 0.00ms
2025-07-27 22:31:13.162 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Fast Rule
2025-07-27 22:31:13.162 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Rule 'Fast Rule' evaluated to false in 0.00ms
2025-07-27 22:31:13.162 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Slow Rule
2025-07-27 22:31:13.162 [main] INFO  [ffd785fa-e067-454e-8179-ba98d8767880] d.m.r.core.engine.config.RulesEngine - Rule 'Slow Rule' evaluated to true in 0.00ms
2025-07-27 22:31:13.174 [main] INFO  [ef22a83a-c69f-4157-892f-aaa62395eed5] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:31:13.175 [main] INFO  [85b64469-379b-47b7-a1f2-4f58f0ce9326] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:31:13.177 [main] INFO  [f6d98e88-8699-4378-9182-2fe348e0f521] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:31:13.178 [main] INFO  [8f27fe61-8b45-4ade-a5ff-8aacc0e467de] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:31:13.179 [main] INFO  [8f27fe61-8b45-4ade-a5ff-8aacc0e467de] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Error Rule
2025-07-27 22:31:13.179 [main] WARN  [8f27fe61-8b45-4ade-a5ff-8aacc0e467de] d.m.r.core.engine.config.RulesEngine - Error evaluating rule 'Error Rule': EL1011E: Method call: Attempted to call method someMethod() on null context object
org.springframework.expression.spel.SpelEvaluationException: EL1011E: Method call: Attempted to call method someMethod() on null context object
	at spring.expression@6.2.1/org.springframework.expression.spel.ast.MethodReference.throwIfNotNullSafe(MethodReference.java:167)
	at spring.expression@6.2.1/org.springframework.expression.spel.ast.MethodReference.getValueRef(MethodReference.java:96)
	at spring.expression@6.2.1/org.springframework.expression.spel.ast.CompoundExpression.getValueRef(CompoundExpression.java:75)
	at spring.expression@6.2.1/org.springframework.expression.spel.ast.CompoundExpression.getValueInternal(CompoundExpression.java:96)
	at spring.expression@6.2.1/org.springframework.expression.spel.ast.SpelNodeImpl.getTypedValue(SpelNodeImpl.java:121)
	at spring.expression@6.2.1/org.springframework.expression.spel.standard.SpelExpression.getValue(SpelExpression.java:309)
	at dev.mars.rulesengine.core@1.0-SNAPSHOT/dev.mars.rulesengine.core.engine.config.RulesEngine.executeRule(RulesEngine.java:202)
	at dev.mars.rulesengine.core@1.0-SNAPSHOT/dev.mars.rulesengine.core.service.monitoring.RulePerformanceMonitorTest.testRuleWithException(RulePerformanceMonitorTest.java:260)
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
	at org.junit.platform.commons.util.ReflectionUtils.invokeMethod(ReflectionUtils.java:767)
	at org.junit.jupiter.engine.execution.MethodInvocation.proceed(MethodInvocation.java:60)
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain$ValidatingInvocation.proceed(InvocationInterceptorChain.java:131)
	at org.junit.jupiter.engine.extension.TimeoutExtension.intercept(TimeoutExtension.java:156)
	at org.junit.jupiter.engine.extension.TimeoutExtension.interceptTestableMethod(TimeoutExtension.java:147)
	at org.junit.jupiter.engine.extension.TimeoutExtension.interceptTestMethod(TimeoutExtension.java:86)
	at org.junit.jupiter.engine.execution.InterceptingExecutableInvoker$ReflectiveInterceptorCall.lambda$ofVoidMethod$0(InterceptingExecutableInvoker.java:103)
	at org.junit.jupiter.engine.execution.InterceptingExecutableInvoker.lambda$invoke$0(InterceptingExecutableInvoker.java:93)
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain$InterceptedInvocation.proceed(InvocationInterceptorChain.java:106)
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain.proceed(InvocationInterceptorChain.java:64)
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain.chainAndInvoke(InvocationInterceptorChain.java:45)
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain.invoke(InvocationInterceptorChain.java:37)
	at org.junit.jupiter.engine.execution.InterceptingExecutableInvoker.invoke(InterceptingExecutableInvoker.java:92)
	at org.junit.jupiter.engine.execution.InterceptingExecutableInvoker.invoke(InterceptingExecutableInvoker.java:86)
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.lambda$invokeTestMethod$8(TestMethodTestDescriptor.java:217)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.invokeTestMethod(TestMethodTestDescriptor.java:213)
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.execute(TestMethodTestDescriptor.java:138)
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.execute(TestMethodTestDescriptor.java:68)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$6(NodeTestTask.java:156)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:146)
	at org.junit.platform.engine.support.hierarchical.Node.around(Node.java:137)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$9(NodeTestTask.java:144)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:143)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:100)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1597)
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.invokeAll(SameThreadHierarchicalTestExecutorService.java:41)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$6(NodeTestTask.java:160)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:146)
	at org.junit.platform.engine.support.hierarchical.Node.around(Node.java:137)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$9(NodeTestTask.java:144)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:143)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:100)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1597)
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.invokeAll(SameThreadHierarchicalTestExecutorService.java:41)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$6(NodeTestTask.java:160)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:146)
	at org.junit.platform.engine.support.hierarchical.Node.around(Node.java:137)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$9(NodeTestTask.java:144)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:143)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:100)
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.submit(SameThreadHierarchicalTestExecutorService.java:35)
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutor.execute(HierarchicalTestExecutor.java:57)
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestEngine.execute(HierarchicalTestEngine.java:54)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:198)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:169)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:93)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.lambda$execute$0(EngineExecutionOrchestrator.java:58)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.withInterceptedStreams(EngineExecutionOrchestrator.java:141)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:57)
	at org.junit.platform.launcher.core.DefaultLauncher.execute(DefaultLauncher.java:103)
	at org.junit.platform.launcher.core.DefaultLauncher.execute(DefaultLauncher.java:85)
	at org.junit.platform.launcher.core.DelegatingLauncher.execute(DelegatingLauncher.java:47)
	at org.apache.maven.surefire.junitplatform.LazyLauncher.execute(LazyLauncher.java:56)
	at org.apache.maven.surefire.junitplatform.JUnitPlatformProvider.execute(JUnitPlatformProvider.java:184)
	at org.apache.maven.surefire.junitplatform.JUnitPlatformProvider.invokeAllTests(JUnitPlatformProvider.java:148)
	at org.apache.maven.surefire.junitplatform.JUnitPlatformProvider.invoke(JUnitPlatformProvider.java:122)
	at org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:385)
	at org.apache.maven.surefire.booter.ForkedBooter.execute(ForkedBooter.java:162)
	at org.apache.maven.surefire.booter.ForkedBooter.run(ForkedBooter.java:507)
	at org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:495)
2025-07-27 22:31:13.180 [main] INFO  [8f27fe61-8b45-4ade-a5ff-8aacc0e467de] d.m.r.core.engine.config.RulesEngine - Attempting error recovery for rule 'Error Rule' using strategy: default
2025-07-27 22:31:13.180 [main] INFO  [8f27fe61-8b45-4ade-a5ff-8aacc0e467de] d.m.r.core.engine.config.RulesEngine - Error recovery successful for rule 'Error Rule' using strategy: default
